Country Name,Year,Log of GDP per capita,Life Expectancy at 0 Log,Life Expectancy at 40 Log,Life Expectancy at 60 Log,Life Expectancy at 65 Log,Life Expectancy at 80 Log
Colombia,2001,9.287685391235128,4.269725421336724,3.6176519448255684,3.0106208860477417,2.8124102164264526,2.0856720914304723
Colombia,2002,9.297037608462185,4.27581853769825,3.624340932976365,3.017982882488811,2.8243506567983707,2.098017927252771
Colombia,2003,9.320391075387562,4.281667480221541,3.6309854756950335,3.027715319407042,2.8302678338264595,2.1041341542702074
Colombia,2004,9.357659485991329,4.286272606383389,3.6375861597263857,3.0373539482448106,2.8419981736119486,2.1162555148025524
Colombia,2005,9.390814830600808,4.291568415050559,3.6454498961866,3.0469005601283903,2.850706501503733,2.122261538862764
Colombia,2006,9.442569585772121,4.2968499372662885,3.649358695951653,3.0516399054922867,2.856470206220483,2.128231705849268
Colombia,2007,9.49510954756019,4.301859960983543,3.653252276470785,3.056356895370426,2.859339648648436,2.1400661634962708
Colombia,2008,9.515382559600894,4.30804365470831,3.657130755799356,3.0610517396746335,2.8650539499118746,2.1400661634962708
Colombia,2009,9.515065457931387,4.314042183132011,3.6609942506244004,3.068052935133617,2.8707357833793057,2.151762203259462
Colombia,2010,9.547671548174586,4.317928016764696,3.6635616461296463,3.0726933146901194,2.8763855159214247,2.157559320943788
Colombia,2011,9.604129714845039,4.3217457037889515,3.6686767467964168,3.077312260546414,2.8791984572980396,2.163323025660538
Colombia,2012,9.632480955613975,4.325416599858432,3.6712245188752153,3.0819099697950434,2.884800712846709,2.174751721484161
Colombia,2013,9.673059341776412,4.328454429751683,3.6750340472918834,3.086486636822455,2.8903717578961645,2.174751721484161
Colombia,2014,9.708139829220709,4.331298969761499,3.6788291182604347,3.091042453358316,2.8986705607108596,2.186051276738094
Colombia,2015,9.728620974207468,4.334109214552546,3.681351187693145,3.095577608523707,2.9041650800285006,2.1972245773362196
Colombia,2016,9.739374440651648,4.3369115839943,3.686376323895818,3.100092288878234,2.9069010598473755,2.1972245773362196
Colombia,2017,9.738361712114548,4.33919741869846,3.6888794541139363,3.104586678466073,2.91235066461494,2.2082744135228043
Colombia,2018,9.745290303463285,4.3405273274958525,3.6975913947159578,3.1179499062782403,2.9231615807191558,2.2192034840549946
Colombia,2019,9.758800041188342,4.340579444759708,3.6988297849671046,3.1179499062782403,2.928523523860541,2.2300144001592104
Colombia,2020,9.669865053956961,4.314403360574386,3.7013019741124933,3.120159851929043,2.928523523860541,2.2300144001592104
Costa Rica,2000,9.548546125901956,4.35138699854177,3.6951100038645723,3.1135153092103742,2.917770732084279,2.1804174590198384
Costa Rica,2001,9.564940321402046,4.350858413011416,3.6988297849671046,3.1179499062782403,2.9258461460898246,2.186051276738094
Costa Rica,2002,9.582023173712455,4.35649085421737,3.7037680666076866,3.126760535960395,2.9311937524164198,2.1972245773362196
Costa Rica,2003,9.608930765291452,4.35763147783916,3.7062280924485496,3.131136910560194,2.9418039315284354,2.2082744135228043
Costa Rica,2004,9.637524783761343,4.360943437798358,3.7111300630487563,3.1376657694426573,2.94706710157271,2.2137538792874296
Costa Rica,2005,9.662064008716312,4.363162317027485,3.714790835898437,3.1419947805322432,2.954910279033736,2.224623551524334
Costa Rica,2006,9.718765891795613,4.363276952836015,3.7184382563554808,3.150596984114906,2.9601050959108397,2.235376343300596
Costa Rica,2007,9.784177110300488,4.36261443115242,3.7232808808312687,3.1570004211501135,2.9678470700644555,2.2460147415056513
Costa Rica,2008,9.816908942434853,4.3623977422849185,3.7256934272366524,3.1612467120315646,2.975529566236472,2.2512917986064953
Costa Rica,2009,9.79477205075656,4.365287310669584,3.7293013686128518,3.1696855806774287,2.9831534913471307,2.2617630984737906
Costa Rica,2010,9.834582428984929,4.365261888341151,3.7232808808312687,3.1570004211501135,2.9678470700644555,2.2460147415056513
Costa Rica,2011,9.865917253539841,4.373843241865862,3.7220724214697003,3.1570004211501135,2.9678470700644555,2.2460147415056513
Costa Rica,2012,9.90192095706599,4.373023729870882,3.7268975213014572,3.1612467120315646,2.975529566236472,2.2512917986064953
Costa Rica,2013,9.915429651471952,4.374536150914631,3.7293013686128518,3.1654750481410856,2.9780773383152703,2.256541154492639
Costa Rica,2014,9.93948786749989,4.366582993180028,3.7316994512968646,3.1696855806774287,2.9831534913471307,2.256541154492639
Costa Rica,2015,9.96473294492875,4.370535867958384,3.734091796935484,3.1717842173343502,2.9856819377004897,2.2617630984737906
Costa Rica,2016,9.995805848844537,4.37524116535886,3.7364784329132155,3.175968323856924,2.9882040071331994,2.2617630984737906
Costa Rica,2017,10.027098290102776,4.374208653745814,3.738859386418957,3.1801349965517702,2.990719731730447,2.2669579153508943
Costa Rica,2018,10.04387609334009,4.37555574354357,3.7412346844478646,3.1801349965517702,2.995732273553991,2.2669579153508943
Costa Rica,2019,10.059380835434036,4.374838360826898,3.7436043538031827,3.184284380098582,2.998229153752578,2.272125885509337
Costa Rica,2020,10.008777384545924,4.372948048740675,3.744787086052232,3.188416617383492,3.0007198150650303,2.277267285009756
Czechia,2000,10.28877845258053,4.317065259879636,3.5959414584546674,2.952302715626655,2.7376090033437546,1.9021075263969203
Czechia,2001,10.321290434994426,4.3197943950900015,3.6014134283326604,2.962692419475791,2.7472709142554916,1.9021075263969203
Czechia,2002,10.338240660526395,4.320443092881235,3.6041382256588457,2.962692419475791,2.7472709142554916,1.8870696490323797
Czechia,2003,10.371002157353983,4.319761949211444,3.6000482404073204,2.9575110607337933,2.740840023925201,1.8562979903656263
Czechia,2004,10.416973764795532,4.327068094894477,3.6136169696133895,2.980618635743943,2.766319109226186,1.9021075263969203
Czechia,2005,10.47739117718028,4.329737979816257,3.6189933266497696,2.9882040071331994,2.775708849576025,1.9095425048844386
Czechia,2006,10.538813905643957,4.3376095166847355,3.6336309798834576,3.0106208860477417,2.806386101823072,1.9671123567059163
Czechia,2007,10.586413329833599,4.340219653129807,3.6428355156125294,3.0252910757955354,2.8213788864092133,2.0014800002101243
Czechia,2008,10.603906514986269,4.343488615312154,3.648057459593681,3.0373539482448106,2.8361502037295256,2.0215475632609334
Czechia,2009,10.549036579312391,4.344818529006762,3.649358695951653,3.034952986707272,2.833213344056216,2.008214032391468
Czechia,2010,10.572907679191346,4.349301850335842,3.657130755799356,3.0469005601283903,2.847812143477369,2.0347056478384444
Czechia,2011,10.5884087757385,4.355081487008292,3.664842876285695,3.056356895370426,2.856470206220483,2.0541237336955462
Czechia,2012,10.57927298744306,4.357677713064998,3.667400422436812,3.058707072715379,2.859339648648436,2.0541237336955462
Czechia,2013,10.578523076527697,4.358957703249526,3.6699514442284173,3.0610517396746335,2.8622008809294686,2.060513531794317
Czechia,2014,10.599674083836643,4.367222469784331,3.685122405236224,3.084200921541599,2.887590114934288,2.0980179272527715
Czechia,2015,10.646105507026698,4.364092382821765,3.680090948080857,3.0703758165497566,2.8707357833793057,2.060513531794317
Czechia,2016,10.669666301456466,4.369787405824913,3.6913763343125234,3.093312601892855,2.89591193827178,2.1102132003465894
Czechia,2017,10.717451677127924,4.36916995031149,3.6901286735143684,3.086486636822455,2.8903717578961645,2.0918640616783932
Czechia,2018,10.74201733255086,4.3698182685380615,3.6901286735143684,3.091042453358316,2.8903717578961645,2.0980179272527715
Czechia,2019,10.773116191120934,4.372345779670085,3.6975913947159578,3.100092288878234,2.9041650800285006,2.1102132003465894
Czechia,2020,10.716176250827285,4.358957703249526,3.667400422436812,3.0516399054922867,2.8419981736119486,1.9947003132247452
Denmark,2000,10.957453072628544,4.338501549076874,3.6428355156125294,3.0228609409422433,2.8183982582710754,2.0541237336955462
Denmark,2001,10.963325394339343,4.341109361265779,3.6454498961866,3.0301337002713233,2.8183982582710754,2.0412203288596382
Denmark,2002,10.964685433565123,4.342442440819493,3.646754527813265,3.0301337002713233,2.8213788864092133,2.028148247292285
Denmark,2003,10.966366539622713,4.345672540559352,3.654546775033431,3.042138646368147,2.8361502037295256,2.0412203288596382
Denmark,2004,10.991167317010406,4.3501835180955855,3.664842876285695,3.0587070727153796,2.859339648648436,2.0731719286662407
Denmark,2005,11.011734503427425,4.354705570742351,3.6724959748634123,3.0726933146901194,2.8678989020441064,2.0794415416798357
Denmark,2006,11.045902664955468,4.357927595868105,3.676300671907076,3.075005454448499,2.8735646395797834,2.066862759472976
Denmark,2007,11.051291334988896,4.359207266449594,3.676300671907076,3.0819099697950434,2.8820035082256483,2.0918640616783932
Denmark,2008,11.041235348644282,4.362414842782468,3.686376323895818,3.091042453358316,2.89314568477889,2.1102132003465894
Denmark,2009,10.984859868881093,4.364340668164892,3.6888794541139363,3.095577608523707,2.8986705607108596,2.1102132003465894
Denmark,2010,10.996122895967217,4.370712874773608,3.6938669956249757,3.104586678466073,2.9096295745005794,2.1162555148025524
Denmark,2011,11.005028388321005,4.379523504455763,3.708682081410116,3.1245651453969594,2.928523523860541,2.151762203259462
Denmark,2012,11.0012113411049,4.382666673680211,3.713572066704308,3.131136910560194,2.93651291389402,2.163323025660538
Denmark,2013,11.010872976298977,4.385769620952716,3.7184382563554808,3.139832617527748,2.94706710157271,2.151762203259462
Denmark,2014,11.018501466480538,4.390738575275903,3.7293013686128518,3.152736022363656,2.9678470700644555,2.1972245773362196
Denmark,2015,11.032263004148753,4.390768798115347,3.7281001672672174,3.152736022363656,2.962692419475791,2.169053700369523
Denmark,2016,11.054726807963629,4.392640835957887,3.7328963395307104,3.1570004211501135,2.970414465569701,2.186051276738094
Denmark,2017,11.078400273600034,4.395713034898494,3.7376696182833684,3.1612467120315646,2.970414465569701,2.180417459019838
Denmark,2018,11.09187109337122,4.393876874161056,3.7340917969354845,3.1548704948922883,2.962692419475791,2.163323025660538
Denmark,2019,11.105258998700164,4.400004307434433,3.744787086052232,3.169685580677429,2.9806186357439426,2.2082744135228047
Denmark,2020,11.084381182343941,4.401859151474346,3.7483269127573564,3.173878458937465,2.9856819377004893,2.2082744135228047
Estonia,2000,9.938886198290357,4.254435750380913,3.518980417318539,2.9041650800285006,2.7013612129514133,1.9387416595767009
Estonia,2001,10.00239910143706,4.2521818181266005,3.5160130560907366,2.91235066461494,2.7113779911948845,1.9242486522741338
Estonia,2002,10.075765725051745,4.261339233004913,3.5263605246161616,2.915064370486536,2.714694743820879,1.916922612182061
Estonia,2003,10.155258037474052,4.267135754155102,3.5336865647082343,2.917770732084279,2.7180005319553784,1.9021075263969205
Estonia,2004,10.227030492001072,4.275411945368976,3.5467396869528134,2.9338568698359033,2.7343675094195836,1.9387416595767006
Estonia,2005,10.323717964057959,4.28452808648718,3.5596246182566738,2.9496883350525844,2.7472709142554916,1.9387416595767006
Estonia,2006,10.422763915210306,4.286223955499149,3.5624655292582776,2.954910279033736,2.760009940032921,1.9530276168241774
Estonia,2007,10.500305948014491,4.287916953545076,3.5681232529781366,2.962692419475791,2.7631695003232895,1.9947003132247452
Estonia,2008,10.450374039016802,4.300962063648701,3.590439381300684,2.9831534913471307,2.7911651078127164,2.0149030205422647
Estonia,2009,10.294123704136089,4.315143904557546,3.6109179126442243,3.0106208860477417,2.8154087194227095,2.0412203288596382
Estonia,2010,10.32060649252062,4.323195373301454,3.6256733782101436,3.017982882488811,2.8273136219290276,2.0541237336955462
Estonia,2011,10.396957618840819,4.333745487239698,3.6389010843076948,3.0516399054922867,2.859339648648436,2.1041341542702074
Estonia,2012,10.436599150479552,4.335024505186017,3.644143560272545,3.0516399054922867,2.865053949911875,2.122261538862764
Estonia,2013,10.457570533829067,4.3456409234323905,3.655839600035736,3.0633909220278057,2.8763855159214247,2.134166441369082
Estonia,2014,10.492880856934866,4.344248782515858,3.6584202466292277,3.065724645374026,2.879198457298039,2.128231705849268
Estonia,2015,10.510440003377452,4.351441696347238,3.6686767467964168,3.0819099697950434,2.89591193827178,2.169053700369523
Estonia,2016,10.54061034206795,4.35210160678366,3.6724959748634123,3.0887671395211806,2.9041650800285006,2.163323025660538
Estonia,2017,10.594216122614332,4.357896363980289,3.6750340472918834,3.086486636822455,2.9014215940827497,2.157559320943788
Estonia,2018,10.627064713761182,4.359830902294566,3.676300671907076,3.086486636822455,2.8986705607108596,2.163323025660538
Estonia,2019,10.659938088136222,4.364961111702707,3.686376323895818,3.106826321059578,2.915064370486536,2.191653532286764
Estonia,2020,10.628700406528107,4.364309635804419,3.6826098411003407,3.1023420086122493,2.917770732084279,2.1804174590198384
Finland,2000,10.755768651226818,4.349837241332027,3.6674004224368124,3.068052935133617,2.8622008809294686,2.0215475632609334
Finland,2001,10.779551866249212,4.3562709572490155,3.677565694213663,3.0819099697950434,2.8763855159214247,2.0476928433652555
Finland,2002,10.793860546555333,4.358239861749351,3.6788291182604347,3.084200921541599,2.8791984572980396,2.0412203288596382
Finland,2003,10.811394277842519,4.361419415450411,3.685122405236224,3.095577608523707,2.89591193827178,2.0668627594729756
Finland,2004,10.84776321186722,4.365829086675825,3.696351468952637,3.120159851929043,2.9231615807191558,2.1162555148025524
Finland,2005,10.871735141691273,4.3671296379893585,3.6988297849671046,3.131136910560194,2.9391619220655967,2.1400661634962708
Finland,2006,10.907306269884767,4.372161056372865,3.7074558396868715,3.1376657694426577,2.94706710157271,2.151762203259462
Finland,2007,10.954816771597061,4.372776668212057,3.709906821306012,3.1441522786722644,2.9496883350525844,2.157559320943788
Finland,2008,10.957974984345423,4.376615680328778,3.717223927123079,3.1548704948922883,2.9652730660692823,2.180417459019838
Finland,2009,10.868984146927088,4.378514376409666,3.720862499966987,3.1570004211501135,2.9652730660692823,2.186051276738094
Finland,2010,10.895600531996738,4.380409474149384,3.7232808808312687,3.1570004211501135,2.970414465569701,2.1804174590198384
Finland,2011,10.914587665563166,4.387893537070597,3.7316994512968646,3.1675825304806504,2.9806186357439426,2.2027647577118348
Finland,2012,10.894484025007701,4.389831463478709,3.7340917969354845,3.1675825304806504,2.980618635743943,2.1972245773362196
Finland,2013,10.880031066561742,4.39414799525442,3.7400477406883357,3.1801349965517702,2.990719731730447,2.2192034840549946
Finland,2014,10.871103317274162,4.396674920261878,3.744787086052232,3.1801349965517702,2.9932291433358724,2.224623551524334
Finland,2015,10.872463666074562,4.400363578085898,3.7495040759303713,3.188416617383492,3.0007198150650303,2.224623551524334
Finland,2016,10.894983615745119,4.399734769684032,3.7495040759303713,3.184284380098582,2.998229153752578,2.2192034840549946
Finland,2017,10.925136725105956,4.402217756594291,3.754198920234579,3.1945831322991562,3.0081547935525483,2.235376343300596
Finland,2018,10.93566949311222,4.403471862408097,3.756538102587751,3.196630215920881,3.0106208860477417,2.2353763433005955
Finland,2019,10.947974682274127,4.406511016195425,3.765840495250065,3.2088254890146994,3.022860940942244,2.2617630984737906
Finland,2020,10.92131239440635,4.4058860627013985,3.7623622308737397,3.2068032436339315,3.0204248861443626,2.256541154492639
France,2000,10.733805522200818,4.370157696164563,3.7062280924485496,3.1419947805322432,2.9496883350525844,2.174751721484161
France,2001,10.745332106425263,4.371452633827758,3.708682081410116,3.1463051320333655,2.9575110607337933,2.169053700369523
France,2002,10.748682676865451,4.3727458966696275,3.709906821306012,3.1463051320333655,2.954910279033736,2.163323025660538
France,2003,10.751258025867095,4.370897865879145,3.7062280924485496,3.139832617527748,2.94706710157271,2.128231705849268
France,2004,10.772210633606777,4.38406723410894,3.7281001672672174,3.1780538303479458,2.990719731730447,2.2192034840549946
France,2005,10.783401320462646,4.38406723410894,3.7281001672672174,3.175968323856924,2.9882040071331994,2.2082744135228043
France,2006,10.80321680385468,4.392127883841278,3.7412346844478646,3.2007118542405295,3.017982882488811,2.2669579153508947
France,2007,10.822024499379506,4.395833321210064,3.7483269127573564,3.2088254890146994,3.0301337002713233,2.2874714551839976
France,2008,10.820238799356996,4.397095454451492,3.750679855019383,3.2128577525426376,3.0325462466767075,2.292534757140544
France,2009,10.786453195237817,4.3995550375624095,3.755369195382769,3.2188758248682006,3.0421386463681466,2.302585092994046
France,2010,10.801329242400062,4.4026061002266035,3.7600366484302645,3.228826155721369,3.0516399054922867,2.322387720290225
France,2011,10.820585986331247,4.408116248442572,3.770459441106359,3.242592351485517,3.070375816549757,2.3513752571634776
France,2012,10.817585502219709,4.406332497852193,3.764682417529437,3.232778730037192,3.056356895370426,2.322387720290225
France,2013,10.82020351758584,4.409392648589082,3.7716108517114013,3.2406373166497136,3.065724645374026,2.341805806147327
France,2014,10.825383913671697,4.415455513740797,3.7819143200811256,3.2561716096118976,3.084200921541599,2.3749057545736716
France,2015,10.832439271775707,4.4106377941117465,3.7727609380946383,3.2406373166497136,3.065724645374026,2.33214389523559
France,2016,10.838364122699277,4.413684818200716,3.7784916128036232,3.248434627109745,3.075005454448499,2.3513752571634776
France,2017,10.856084146586976,4.413714355566877,3.7784916128036232,3.246490991901174,3.075005454448499,2.34660197841082
France,2018,10.868824305369385,4.414924634226204,3.7819143200811256,3.250374491927572,3.079613757534693,2.3561258599220753
France,2019,10.885570388234648,4.416752033906451,3.7853253523821886,3.254242968705492,3.084200921541599,2.3702437414678603
France,2020,10.805004728867228,4.40885853978439,3.768152635008444,3.2268439945173775,3.0469005601283903,2.302585092994046
Germany,2000,10.818458476647052,4.355770300129237,3.676300671907076,3.079613757534693,2.873564639579784,2.0794415416798357
Germany,2001,10.833009163031054,4.360921329959288,3.6826098411003407,3.08876713952118,2.887590114934288,2.0918640616783932
Germany,2002,10.829042167236658,4.359643852336105,3.6826098411003407,3.086486636822455,2.884800712846709,2.0731719286662402
Germany,2003,10.823175153113654,4.361575016278529,3.6838669122903918,3.08876713952118,2.8820035082256483,2.0541237336955462
Germany,2004,10.83494889713823,4.365395193298284,3.6975913947159578,3.1112906141882632,2.91235066461494,2.1102132003465894
Germany,2005,10.844334659232906,4.368583014298481,3.7013019741124933,3.1157350659486873,2.917770732084279,2.1102132003465894
Germany,2006,10.883295231981721,4.371113645528869,3.711130063048756,3.1333179365065544,2.93651291389402,2.145931282948669
Germany,2007,10.913123729750906,4.376186443156368,3.716008121502189,3.139832617527748,2.94706710157271,2.169053700369523
Germany,2008,10.924087998289249,4.378728518989667,3.7184382563554808,3.1419947805322432,2.9496883350525844,2.169053700369523
Germany,2009,10.869573435030665,4.37998186267679,3.720862499966987,3.1484533605716547,2.954910279033736,2.169053700369523
Germany,2010,10.911736364199783,4.381874184053876,3.724487881581304,3.152736022363656,2.962692419475791,2.191653532286764
Germany,2011,10.967164289099834,4.387469114600168,3.7268975213014572,3.152736022363656,2.9652730660692823,2.174751721484161
Germany,2012,10.970018711898662,4.38874184199012,3.7281001672672174,3.1548704948922883,2.9652730660692823,2.169053700369523
Germany,2013,10.971144516343756,4.3881359832911375,3.7268975213014572,3.152736022363656,2.962692419475791,2.163323025660538
Germany,2014,10.988438745068086,4.395562656721088,3.738859386418957,3.1717842173343502,2.9856819377004893,2.2082744135228047
Germany,2015,10.996173828524356,4.390012951603832,3.7293013686128518,3.152736022363656,2.9678470700644555,2.169053700369523
Germany,2016,11.010789424679016,4.394328701739263,3.7364784329132155,3.1675825304806504,2.980618635743943,2.2027647577118348
Germany,2017,11.033850130189428,4.394358816394528,3.7364784329132155,3.1654750481410856,2.9780773383152703,2.191653532286764
Germany,2018,11.041947432027365,4.393123374114888,3.7340917969354845,3.159125820462427,2.972975286431375,2.191653532286764
Germany,2019,11.049522689117936,4.398056011642436,3.7436043538031827,3.173878458937465,2.9882040071331994,2.2192034840549946
Germany,2020,11.006892256050783,4.394960917650042,3.7364784329132155,3.1633631149379418,2.975529566236472,2.1972245773362196
Greece,2000,10.353235566814758,4.355269392226345,3.6926224403927708,3.093312601892855,2.8875901149342877,2.0731719286662402
Greece,2001,10.393491942021944,4.361668365257207,3.7013019741124933,3.1135153092103742,2.9096295745005794,2.1102132003465894
Greece,2002,10.435594139732522,4.364899084643386,3.702535780561422,3.1112906141882632,2.9096295745005794,2.1102132003465894
Greece,2003,10.48955801282344,4.367439043882927,3.7037680666076866,3.1112906141882632,2.9096295745005794,2.0980179272527715
Greece,2004,10.539466308353076,4.369941710119507,3.708682081410116,3.1245651453969594,2.9231615807191558,2.122261538862764
Greece,2005,10.548299392016437,4.372468909664702,3.714790835898437,3.133317936506554,2.9338568698359038,2.134166441369082
Greece,2006,10.60773925528735,4.374989738568855,3.7184382563554808,3.139832617527748,2.9418039315284354,2.134166441369082
Greece,2007,10.63965948272896,4.374989738568855,3.714790835898437,3.1333179365065544,2.9338568698359033,2.122261538862764
Greece,2008,10.637579475122545,4.381264148930496,3.724487881581304,3.1484533605716547,2.954910279033736,2.145931282948669
Greece,2009,10.592883985829623,4.384371444457481,3.730501128804756,3.1612467120315646,2.9678470700644555,2.157559320943788
Greece,2010,10.532972553991963,4.386862484083241,3.735285826928092,3.1675825304806504,2.975529566236472,2.163323025660538
Greece,2011,10.430459736558054,4.3911314017030545,3.7364784329132155,3.1717842173343502,2.9806186357439426,2.1804174590198384
Greece,2012,10.348879882174565,4.389922211658513,3.7316994512968646,3.1633631149379418,2.970414465569701,2.163323025660538
Greece,2013,10.333147817166184,4.3979659985064705,3.7471483622379123,3.188416617383492,3.0032042883926917,2.2300144001592104
Greece,2014,10.347699984202295,4.399195476133475,3.7495040759303713,3.192531849528599,3.0081547935525483,2.2353763433005955
Greece,2015,10.352002968389534,4.394900723934259,3.7412346844478646,3.1780538303479458,2.990719731730447,2.191653532286764
Greece,2016,10.35584409574898,4.39922544458576,3.750679855019383,3.1945831322991562,3.0106208860477417,2.240709689275958
Greece,2017,10.372445727046955,4.397996003826403,3.7459684210980635,3.1822118404966093,2.995732273553991,2.2082744135228047
Greece,2018,10.39491100041257,4.404128147897911,3.756538102587751,3.202746442938317,3.0204248861443626,2.2617630984737906
Greece,2019,10.418480793110033,4.402307387723254,3.753027273937688,3.196630215920881,3.013080911888604,2.2353763433005955
Greece,2020,10.324157316458743,4.397996003826403,3.7436043538031827,3.1801349965517702,2.9932291433358724,2.21375387928743
Hungary,2000,10.004343367748904,4.266143469900586,3.5234150143864045,2.9014215940827497,2.6979998652487085,1.9242486522741338
Hungary,2001,10.046570003740994,4.280115447818948,3.535145354171894,2.917770732084279,2.714694743820879,1.9387416595767009
Hungary,2002,10.095740703621583,4.281498597233982,3.536602018668358,2.920469789053444,2.714694743820879,1.9242486522741338
Hungary,2003,10.138539434589832,4.280824129164719,3.5322256440685598,2.9096295745005794,2.7047112998366956,1.9021075263969205
Hungary,2004,10.189587998250499,4.285636603777675,3.543853682063679,2.9258461460898246,2.7311154740332064,1.9459101490553132
Hungary,2005,10.233623096445616,4.285636603777675,3.5409593240373143,2.9258461460898246,2.7245795030534206,1.9315214116032138
Hungary,2006,10.273882252328661,4.2917950006724155,3.5553480614894135,2.94706710157271,2.750470916986162,1.9878743481543455
Hungary,2007,10.278201291927946,4.292528798687386,3.5567756134805992,2.952302715626655,2.7568403652716422,1.9947003132247452
Hungary,2008,10.289941635508432,4.300035892541866,3.56953269648137,2.9652730660692823,2.772588722239781,2.0215475632609334
Hungary,2009,10.223234717353987,4.302778834571341,3.573749146860305,2.970414465569701,2.7788192719904172,2.0281482472922856
Hungary,2010,10.236199892811872,4.306862758114646,3.580737295494233,2.972975286431375,2.7819200496686656,2.0215475632609334
Hungary,2011,10.257529756454245,4.315600153661108,3.587676948604774,2.9806186357439426,2.791165107812717,2.0476928433652555
Hungary,2012,10.25011306158055,4.318333284678539,3.5931942039795284,2.980618635743943,2.7850112422383386,1.9947003132247452
Hungary,2013,10.270731441936649,4.325004509987321,3.6054978451748854,2.9932291433358724,2.800325477211381,2.0149030205422647
Hungary,2014,10.314876240551587,4.327615519535832,3.609565647394211,2.998229153752578,2.8094026953624978,2.0347056478384444
Hungary,2015,10.35365726678373,4.325036786214226,3.6041382256588457,2.9856819377004897,2.7942278973432626,2.0014800002101243
Hungary,2016,10.37837966770298,4.331567395391966,3.616308761279101,3.0032042883926917,2.8124102164264526,2.0476928433652555
Hungary,2017,10.42287073056339,4.328323506995433,3.6109179126442243,2.990719731730447,2.800325477211381,2.0215475632609334
Hungary,2018,10.476373760231292,4.331599460622116,3.6149637711637683,2.9932291433358724,2.806386101823072,2.0347056478384444
Hungary,2019,10.5243225565742,4.334928635610171,3.6230067099632284,3.0032042883926917,2.8154087194227095,2.0476928433652555
Hungary,2020,10.480564930798206,4.325036786214226,3.6014134283326604,2.9652730660692823,2.7694588292308535,1.9947003132247452
Iceland,2000,10.773305157066593,4.37768796800677,3.714790835898437,3.131136910560194,2.9338568698359038,2.1400661634962708
Iceland,2001,10.799362693414233,4.390617674535237,3.735285826928092,3.1612467120315646,2.962692419475791,2.191653532286764
Iceland,2002,10.796016325567338,4.388287482350624,3.7316994512968646,3.152736022363656,2.9575110607337933,2.145931282948669
Iceland,2003,10.810291904857065,4.393997381403694,3.735285826928092,3.150596984114906,2.952302715626655,2.1162555148025524
Iceland,2004,10.876642274400673,4.394419042861058,3.7412346844478646,3.1633631149379418,2.970414465569701,2.2027647577118348
Iceland,2005,10.920255526652863,4.400632946424792,3.7471483622379123,3.173878458937465,2.9806186357439426,2.163323025660538
Iceland,2006,10.958036248550863,4.396404483622058,3.7436043538031827,3.169685580677429,2.975529566236472,2.2027647577118348
Iceland,2007,11.013899258143205,4.400034251657459,3.7495040759303713,3.173878458937465,2.9806186357439426,2.21375387928743
Iceland,2008,11.017157943931409,4.401948814872348,3.7483269127573564,3.1675825304806504,2.970414465569701,2.191653532286764
Iceland,2009,10.93401149854343,4.403680727219614,3.753027273937688,3.1822118404966093,2.9856819377004897,2.1972245773362196
Iceland,2010,10.90671380663968,4.405469209951597,3.7612001156935624,3.190476350346503,2.990719731730447,2.186051276738094
Iceland,2011,10.921948636964606,4.411082113546167,3.765840495250065,3.196630215920881,3.005682604407159,2.2353763433005955
Iceland,2012,10.927207827513852,4.417840989911339,3.7762032822856115,3.2168738221975275,3.0349529867072724,2.2512917986064953
Iceland,2013,10.962267740605068,4.407462575927037,3.7612001156935624,3.192531849528599,2.995732273553991,2.2027647577118348
Iceland,2014,10.967874089567635,4.417164210777382,3.7784916128036232,3.224857896545748,3.0373539482448106,2.2669579153508943
Iceland,2015,11.000865298469853,4.412413888314974,3.7716108517114013,3.214867803470662,3.0155349008501706,2.2082744135228043
Iceland,2016,11.04811426816435,4.409214643975334,3.764682417529437,3.192531849528599,2.995732273553991,2.2082744135228043
Iceland,2017,11.065751907838337,4.414747611699635,3.7796338173824005,3.2208738275308737,3.0252910757955354,2.2407096892759584
Iceland,2018,11.086704591534113,4.417164210777382,3.7819143200811256,3.2268439945173775,3.0373539482448106,2.2460147415056513
Iceland,2019,11.083155968732823,4.420807523113645,3.7819143200811256,3.2308043957334744,3.044522437723423,2.2460147415056513
Iceland,2020,10.994994497765445,4.419604347759717,3.7853253523821886,3.2386784521643803,3.0516399054922867,2.277267285009756
Ireland,2000,10.891094764945592,4.337768866642845,3.644143560272545,3.0081547935525483,2.791165107812717,1.9459101490553132
Ireland,2001,10.926871766893324,4.345546066312496,3.6597080768136565,3.0349529867072724,2.8183982582710754,1.9878743481543455
Ireland,2002,10.967339362998134,4.352007360558935,3.6699514442284173,3.0516399054922867,2.8390784635086144,2.0082140323914683
Ireland,2003,10.980743003338285,4.35848960413818,3.6788291182604347,3.065724645374026,2.859339648648436,2.0347056478384444
Ireland,2004,11.02813653807598,4.363595627249437,3.6876286722122837,3.084200921541599,2.8791984572980396,2.0605135317943173
Ireland,2005,11.06216051438447,4.368737504533454,3.6988297849671046,3.0978374964911444,2.89591193827178,2.0794415416798357
Ireland,2006,11.083874945872719,4.372499689731498,3.702535780561422,3.106826321059578,2.9041650800285006,2.0856720914304723
Ireland,2007,11.106704650738108,4.377534854341084,3.711130063048756,3.120159851929043,2.920469789053444,2.122261538862764
Ireland,2008,11.040440426774225,4.383214952719239,3.7184382563554808,3.1245651453969594,2.920469789053444,2.0856720914304723
